areaNm,areaCd,areaCongestLvl,areaCongestMsg,temp,humidity,pm10,collectedAt,prkNm,prkCd,prkType,cpcty,curPrkCnt,curPrkYn,curPrkTime,payYn,rates,timeRates,addRates,addTimeRates,address,roadAddr,lng,lat
이태원역,POI047,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:29.924623,영남주차장(민영),3210868,NP,15,,N,,Y,2000,30,1000,10,용산구 이태원동 132-7,,127.00,37.53
이태원역,POI047,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:29.924623,골목주차장(민영),1415495,NP,15,,N,,Y,1000,15,1000,15,용산구 이태원동 131-11,,126.99,37.53
이태원역,POI047,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:29.924623,빅토리주차장(민영),3210864,NP,26,,N,,Y,2000,30,1000,10,용산구 후암동 58-0,,126.99,37.53
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,에피소드 신촌 369,3049077,BS,193,,N,,Y,3000,30,3000,30,마포구 노고산동 57-50,,126.93,37.55
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,신촌카리스빌딩 주차장,3059918,BS,21,,N,,Y,1500,30,500,10,마포구 노고산동 57-4,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,창천교회 주차장(민영),2917395,NP,11,,N,,Y,2000,30,2000,30,서대문구 창천동 47-20,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,피델리아 주차장,2953000,BS,30,,N,,Y,3000,30,1000,10,서대문구 창천동 18-21,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,현대백화점 유플렉스 주차장,2933375,BS,91,,N,,Y,2000,30,1000,10,서대문구 창천동 30-1,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,명신주차장,2933378,BS,26,,N,,Y,2000,30,1000,15,서대문구 창천동 57-20,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,거촌빌딩 주차장,2936006,BS,42,,N,,Y,2000,30,2000,30,서대문구 창천동 72-21,,126.93,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,대승 유료 주차장(민영),1912253,NP,11,,N,,Y,2000,30,1000,10,마포구 노고산동 31-216,,126.94,37.55
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,로터리주차장(민영),3099051,NP,12,,N,,Y,1500,30,1500,10,마포구 노고산동 31-3,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,부자됩니다(민영),2897800,NP,25,,N,,Y,2000,30,700,10,서대문구 창천동 13-5,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,부자유료주차장(민영),2953015,NP,14,,N,,Y,2000,30,700,10,서대문구 창천동 18-66,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,VERTIGO 주차장,2952997,BS,100,,N,,Y,3000,30,1000,10,서대문구 창천동 18-29,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,창천중교 공영주차장(구),788447,NW,280,,N,,Y,200,5,200,5,마포구 노고산동 33-1,,126.94,37.55
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,CGV신촌 아트레온 주차장,2922472,BS,57,,N,,Y,5500,180,900,10,서대문구 창천동 20-25,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,창천교회 백주년기념관 주차장,2920886,BS,25,,N,,Y,2000,30,2000,30,서대문구 창천동 47-39,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,현대백화점 신촌점,940960,BS,454,,N,,Y,0,30,1000,10,서대문구 창천동 30-33,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,신촌노외 공영주차장(구),3055106,NW,24,,N,,Y,400,5,400,5,마포구 노고산동 49-64,,126.93,37.55
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,테라운드빌딩 주차장,1381734,BS,39,,N,,Y,3000,30,1000,10,서대문구 창천동 72-14,,126.93,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,홈런주차장(민영),2919978,NP,30,,N,,Y,2000,30,1000,15,서대문구 대현동 104-67,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,태영빌딩 주차장,3060983,BS,3,,N,,Y,2000,30,500,10,마포구 노고산동 57-12,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,창천교회 주차장,2917822,BS,28,,N,,Y,2000,30,2000,30,서대문구 창천동 47-2,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,퀸즈 오스티엘 주차장,3103192,BS,10,,N,,Y,4500,60,1500,30,마포구 노고산동 31-11,,126.94,37.55
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,신촌노상 공영주차장(구),3060488,NS,16,,N,,Y,500,5,500,5,마포구 노고산동 49-48,,126.93,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,이마트 신촌점,3058263,BS,121,,N,,Y,1000,10,1000,10,마포구 노고산동 57-1,,126.94,37.56
신촌·이대역,POI040,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,,,,2025-08-09T18:04:30.548408,창천중교 공영주차장(구),788447,NW,280,273,Y,2025-08-09 18:03:01,Y,200,,200,,마포구 노고산동 33-1,마포구 백범로1길 56,126.94,37.55
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,광일주차장(민영),3204443,NP,40,,N,,Y,2000,30,1000,15,동대문구 장안동 463-6,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,대신(민영),1008881,NP,32,,N,,Y,1500,30,0,0,성동구 용답동 229-6,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,현대(민영),172140,NP,40,,N,,Y,1500,30,1500,30,성동구 용답동 231-0,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,동대문소방서노상(구),1193467,NS,3,,N,,Y,500,10,500,10,동대문구 장안동 434-0,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,장한평자동차시장 노상공영주차장(구),1538796,NS,309,,N,,Y,250,5,250,5,성동구 용답동 225-13,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,장한평자동차시장 노상공영주차장(구),1538796,NS,1,,N,,Y,250,50,250,5,성동구 용답동 225-13,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,대우(민영),173848,NP,17,,N,,Y,1000,30,500,10,성동구 용답동 230-2,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,한성(민영),173849,NP,45,,N,,Y,1500,30,1500,30,성동구 용답동 233-4,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,광문주차장(민영),3096972,NP,60,,N,,Y,2000,30,700,10,동대문구 장안동 465-10,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,용답동거주자우선주차장(구),1572665,NS,13,,N,,Y,250,5,250,5,성동구 용답동 225-13,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,지구(민영),1370073,NP,28,,N,,Y,1500,30,0,0,성동구 용답동 228-4,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,사이버모터스(민영),1580719,NP,49,,N,,Y,1500,30,500,10,성동구 용답동 230-4,,127.06,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,경륜경정 장안지점 주차장,873867,BP,100,,N,,Y,2000,30,2000,30,동대문구 장안동 462-0,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,두봉상가 주차장,873364,BS,27,,N,,Y,1000,30,1000,30,동대문구 장안동 465-2,,127.07,37.56
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,장안1동(군자유치원) 노외주차장(구),3082373,NW,20,,N,,Y,500,10,500,10,동대문구 장안동 403-13,,127.06,37.57
장한평역,POI049,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:31.659169,덕원주차장(구),3081657,NW,76,,N,,Y,500,10,500,10,동대문구 장안동 458-8,,127.07,37.56
장지역,POI048,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:32.363882,가든파이브 라이프,3204547,BS,3752,,N,,Y,500,10,500,10,송파구 문정동 634-0,,127.13,37.48
장지역,POI048,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:32.363882,가든파이브웍스,3231805,BS,852,,N,,Y,300,10,300,10,송파구 문정동 632-0,,127.12,37.48
장지역,POI048,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:32.363882,가든파이브툴,3216268,BS,2012,,N,,Y,500,10,3000,60,송파구 문정동 628-0,,127.12,37.48
왕십리역,POI045,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:32.841735,왕십리 민자역사 비트플렉스몰,1434470,BS,1000,,N,,Y,0,0,1000,10,성동구 행당동 168-151,,127.04,37.56
왕십리역,POI045,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:32.841735,마장동거주자우선주차장(구),1535044,NS,60,,N,,Y,250,5,250,5,성동구 마장동 812-0,,127.04,37.57
왕십리역,POI045,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:32.841735,제일주차장(민영),3246715,NP,15,,N,,Y,3000,60,3000,60,성동구 행당동 6-2,,127.04,37.56
왕십리역,POI045,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:32.841735,마장국민체육센타,3108149,BS,26,,N,,Y,300,5,300,5,성동구 마장동 399-98,,127.04,37.56
왕십리역,POI045,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:32.841735,성동구청 주차장,3194082,BS,437,,N,,Y,1000,30,500,10,성동구 행당동 7-0,,127.04,37.56
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,천호2동제2(구),1518849,NS,5,,N,,Y,250,5,0,0,강동구 천호동 431-2,,127.12,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,천호역 공영주차장(시),173867,NW,1431,,N,,Y,260,5,260,5,강동구 천호동 455-0,,127.13,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,천호역두산위브센티움 주차장,683210,BS,198,,N,,Y,500,10,500,10,강동구 천호동 414-0,,127.13,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,쌍용플래티넘리버,683214,BS,127,,N,,Y,500,10,500,10,강동구 천호동 432-10,,127.12,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,현대백화점 천호점,996064,BS,699,,N,,Y,0,30,1000,10,강동구 천호동 455-8,,127.12,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,천호엘크루 주차장,3027102,BS,165,,N,,Y,3000,30,3000,30,강동구 천호동 427-3,,127.12,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,오복빌딩 주차장,3027103,BS,35,,N,,Y,1500,30,500,10,강동구 천호동 428-1,,127.12,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,수성주차장(민영),3246688,NP,37,,N,,Y,3000,30,3000,30,강동구 천호동 413-1,,127.13,37.54
천호역,POI050,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:33.913069,일동빌딩 주차장,3054120,BS,50,,N,,Y,2000,30,600,10,강동구 천호동 454-15,,127.13,37.54
